ASASSN_id,distance,distance_low,distance_high,g_mag,Gaia_name,G_mag,G_mag_err,abs_mag_G,abs_mag_G_low,abs_mag_G_high,ext_correct_G,ext_correct_G_low,ext_correct_G_high,BP_RP,BP_RP_err,BP_RP_0,BP_RP_0_err,J_mag,J_mag_err,K_mag,K_mag_err,abs_mag_J,abs_mag_J_low,abs_mag_J_high,ext_correct_J,ext_correct_J_low,ext_correct_J_high,ext_correct_K,ext_correct_K_low,ext_correct_K_high,FinalType,ML_classifier_type,visual_classification_type,VSX_type,VSX_RA,VSX_Dec,VSX_name
137440367453,8477,7073,10193,15.331,Gaia DR3 910991670475669376,15.272,0.006,+0.631,+1.024,+0.230,0.000,0.000,0.000,+0.382,0.024,+0.382,0.024,14.768,0.031,14.601,0.093,+0.127,+0.520,-0.274,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,127.96755,+38.53722,KX Lyn
549756620425,3415,3118,3699,15.231,Gaia DR3 5706632065906378624,15.127,0.006,+2.315,+2.513,+2.142,0.145,0.071,0.145,+0.503,0.023,+0.432,0.023,14.363,0.036,14.079,0.057,+1.653,+1.851,+1.480,0.043,0.043,0.043,0.019,0.019,0.019,EW,EB_EC,EW,RRC,127.98828,-20.47922,PS1-3PI J083157.18-202845.1
549756164331,3027,2917,3147,14.713,Gaia DR3 5269981054662836096,14.513,0.003,+1.716,+1.796,+1.632,0.392,0.192,0.392,+0.536,0.007,+0.344,0.007,13.790,0.026,13.546,0.043,+1.268,+1.348,+1.184,0.117,0.117,0.117,0.050,0.050,0.050,RRC,RRL_c,NA,RRC,127.99457,-69.17792,ASASSN-V J083158.70-691040.5
661425173574,5691,4890,6840,15.742,Gaia DR3 5276741298829510144,15.819,0.007,+1.521,+1.850,+1.122,0.522,0.255,0.522,+0.563,0.031,+0.308,0.031,15.013,0.036,14.774,0.112,+1.081,+1.410,+0.682,0.156,0.156,0.156,0.067,0.067,0.067,RRC,RRL_e,NA,RRC,127.99960,-63.78334,ASASSN-V J083159.90-634700.0
249108734501,3612,3378,3952,13.837,Gaia DR3 595604800227745920,13.537,0.013,+0.675,+0.821,+0.480,0.073,0.036,0.073,+0.628,0.059,+0.592,0.059,12.486,0.021,12.274,0.026,-0.325,-0.179,-0.520,0.022,0.022,0.022,0.009,0.009,0.009,RRAB,RRL_ab,NA,RRAB,128.02400,+6.15028,ASAS J083206+0609.0
68719996472,1359,1340,1382,13.245,Gaia DR3 1093523932265765376,13.134,0.003,+2.347,+2.377,+2.310,0.121,0.059,0.121,+0.473,0.010,+0.414,0.010,12.427,0.022,12.234,0.025,+1.725,+1.755,+1.688,0.036,0.036,0.036,0.015,0.015,0.015,RRC,CEPH_1O,RRC,RRC,128.03142,+66.96553,NSV 4107
584116631721,2946,2818,3068,14.123,Gaia DR3 5321058970417361536,14.320,0.005,+1.388,+1.484,+1.300,0.586,0.286,0.586,+0.670,0.018,+0.384,0.018,13.366,0.026,13.018,0.037,+0.845,+0.941,+0.757,0.175,0.175,0.175,0.075,0.075,0.075,EW,NonVar,EW,RRC,128.04865,-53.54236,ASASSN-V J083211.68-533232.5
17180648477,9348,7557,11787,15.726,Gaia DR3 1137823839864579456,15.491,0.016,+0.637,+1.099,+0.134,0.000,0.000,0.000,+0.496,0.067,+0.496,0.067,14.703,0.035,14.454,0.061,-0.151,+0.311,-0.654,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB/BL,128.06021,+77.72236,ASASSN-V J083214.42+774320.4
575526407062,2176,2014,2361,16.924,Gaia DR3 5529353305038428032,16.300,0.006,+2.747,+2.968,+2.511,1.865,0.885,1.924,+1.893,0.025,+0.982,0.060,13.666,0.028,12.964,0.029,+1.421,+1.605,+1.227,0.557,0.541,0.574,0.239,0.232,0.246,CONSTANT,NonVar,constant,RRAB,128.06487,-39.42733,WISE J083215.5-392538
652835097205,3594,3393,3793,14.364,Gaia DR3 5302191866277006208,14.308,0.009,+0.919,+1.044,+0.802,0.611,0.299,0.611,+0.855,0.040,+0.556,0.040,13.049,0.026,12.679,0.027,+0.089,+0.214,-0.028,0.182,0.182,0.182,0.078,0.078,0.078,RRAB,RRL_ab,NA,RRAB,128.06992,-60.41000,ASASSN-V J083216.78-602436.0
618475662995,4501,4073,5069,15.556,Gaia DR3 5316104467942225536,15.370,0.013,+1.525,+1.742,+1.267,0.578,0.283,0.578,+0.903,0.056,+0.620,0.056,14.062,0.022,13.758,0.046,+0.622,+0.839,+0.364,0.173,0.173,0.173,0.074,0.074,0.074,RRAB,RRL_ab,NA,RRAB,128.12110,-56.14591,ASASSN-V J083229.06-560845.3
455267116286,3125,2994,3245,13.127,Gaia DR3 5645631676202629376,12.857,0.005,+0.383,+0.476,+0.301,0.000,0.000,0.000,+0.618,0.019,+0.618,0.019,12.007,0.024,11.771,0.021,-0.467,-0.374,-0.549,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,128.14237,-28.76708,PS1-3PI J083234.16-284601.4
77310289737,4394,4184,4626,14.080,Gaia DR3 5195254636665583232,13.758,0.009,-0.130,-0.024,-0.242,0.674,0.330,0.674,+0.839,0.041,+0.509,0.041,12.584,0.022,12.142,0.029,-0.831,-0.725,-0.943,0.201,0.201,0.201,0.086,0.086,0.086,RRAB,RRL_ab,NA,RRAB,128.18642,-82.98014,ASAS J083245-8258.8
120259785948,6404,5431,8125,14.506,Gaia DR3 916838628498467968,14.428,0.010,+0.396,+0.754,-0.121,0.000,0.000,0.000,+0.428,0.038,+0.428,0.038,13.784,0.029,13.651,0.043,-0.248,+0.110,-0.765,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,128.20667,+43.26722,KZ Lyn
558346339838,6200,5558,7364,15.329,Gaia DR3 5269961121718269696,14.958,0.018,+0.631,+0.868,+0.257,0.365,0.178,0.365,+0.733,0.071,+0.555,0.071,14.147,0.026,13.826,0.051,+0.076,+0.313,-0.298,0.109,0.109,0.109,0.047,0.047,0.047,RRAB,RRL_ab,NA,RRAB,128.21489,-69.45347,RU Vol
592705850312,4582,4279,4894,14.122,Gaia DR3 5221889996612017792,13.962,0.013,+0.337,+0.485,+0.194,0.320,0.156,0.320,+0.744,0.053,+0.588,0.053,12.985,0.026,12.619,0.032,-0.416,-0.268,-0.559,0.096,0.096,0.096,0.041,0.041,0.041,RRAB,RRL_ab,NA,RRAB,128.21918,-70.07334,RV Vol
231928965207,7045,5917,8550,15.507,Gaia DR3 665870774428007808,15.339,0.008,+1.100,+1.478,+0.679,0.000,0.000,0.000,+0.476,0.033,+0.476,0.033,14.615,0.038,14.370,0.062,+0.376,+0.754,-0.045,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,128.22326,+22.57458,LINEAR 4630301
472446567674,1204,1171,1243,11.609,Gaia DR3 603291108060958848,11.298,0.012,+0.653,+0.713,+0.584,0.242,0.118,0.242,+0.696,0.053,+0.578,0.053,10.248,0.022,9.884,0.016,-0.227,-0.167,-0.296,0.072,0.072,0.072,0.031,0.031,0.031,RRAB,RRL_ab,NA,RRAB/BL,128.22992,+13.19123,TT Cnc
601295923494,4856,4238,5471,15.499,Gaia DR3 5639876179507746944,15.185,0.013,+1.218,+1.515,+0.959,0.536,0.261,0.536,+0.886,0.056,+0.624,0.056,14.052,0.031,13.503,0.037,+0.461,+0.757,+0.202,0.160,0.159,0.160,0.069,0.068,0.069,RRAB,RRL_ab,NA,RRAB,128.23306,-32.59996,ASASSN-V J083255.93-323559.9
386547753545,3124,2973,3274,13.678,Gaia DR3 3079814330909986560,13.396,0.007,+0.777,+0.885,+0.676,0.145,0.071,0.145,+0.685,0.026,+0.614,0.026,12.490,0.027,12.238,0.026,-0.027,+0.081,-0.128,0.043,0.043,0.043,0.019,0.019,0.019,RRAB,RRL_ab,NA,RRAB/BL,128.23761,+2.98413,V0487 Hya
266288349936,1154,1138,1172,13.569,Gaia DR3 5643636028237280256,13.390,0.004,+2.982,+3.012,+2.948,0.097,0.047,0.097,+0.661,0.016,+0.614,0.016,12.671,0.026,12.391,0.031,+2.331,+2.361,+2.297,0.029,0.029,0.029,0.012,0.012,0.012,EW,EB_EC,EW,RRC,128.26800,-30.62691,ASASSN-V J083304.30-303736.5
566935975782,5352,4857,5935,15.136,Gaia DR3 5271957117576405760,14.786,0.012,+0.817,+1.028,+0.593,0.326,0.159,0.326,+0.693,0.051,+0.534,0.051,13.967,0.029,13.553,0.046,+0.227,+0.438,+0.003,0.097,0.097,0.097,0.042,0.042,0.042,RRAB,RRL_ab,NA,RRAB,128.26988,-67.48708,RT Vol
661428638660,3134,2801,3483,14.838,Gaia DR3 5751700218598039936,15.532,0.007,+2.931,+3.174,+2.701,0.121,0.059,0.121,+0.382,0.031,+0.323,0.031,14.875,0.038,14.680,0.110,+2.359,+2.602,+2.129,0.036,0.036,0.036,0.015,0.015,0.015,NEED,NonVar,need,RRC,128.27997,-10.34135,PS1-3PI J083307.19-102028.8
309237803645,3381,2371,5192,13.587,Gaia DR3 5710387825827012992,13.291,0.008,+9.999,+9.999,+9.999,0.073,0.036,0.073,+0.843,0.030,+0.807,0.030,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.022,0.022,0.022,0.009,0.009,0.009,NEED,EB_EC,need,DSCT|RRC|EC,128.28000,-15.44639,ASAS J083307-1526.7
240518843416,3670,3402,3947,14.068,Gaia DR3 666353013356114688,13.925,0.008,+1.102,+1.266,+0.944,0.000,0.000,0.000,+0.437,0.031,+0.437,0.031,13.356,0.022,13.073,0.026,+0.533,+0.697,+0.375,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,128.28667,+23.45271,KP 303144
609886300279,680,620,758,14.126,Gaia DR3 5639684692686368512,14.111,0.008,+4.619,+4.845,+4.350,0.329,0.148,0.363,+1.105,0.016,+0.944,0.033,12.178,0.026,11.638,0.027,+2.917,+3.125,+2.672,0.098,0.091,0.108,0.042,0.039,0.046,EW,EB_EC,EW,RRC,128.43175,-33.40548,ASASSN-V J083343.62-332419.7
532576304577,5832,5089,6843,14.143,Gaia DR3 5701918871875386624,14.821,0.014,+0.871,+1.167,+0.524,0.121,0.059,0.121,+0.755,0.063,+0.696,0.063,13.613,0.054,13.339,0.051,-0.252,+0.044,-0.599,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,NA,RRAB,128.44479,-23.43297,JCM J0833468-232559
592705541612,2771,2591,2934,12.368,Gaia DR3 5639901571356005120,9.968,0.003,-2.726,-2.574,-2.853,0.481,0.232,0.484,+3.214,0.010,+2.979,0.011,6.605,0.023,5.325,0.016,-5.751,-5.604,-5.877,0.143,0.142,0.145,0.062,0.061,0.062,SR,LPV_OSARG_AGB,SR,MISC|RRAB|DCEP-FO|ED,128.45354,-32.45114,ASAS J083349-3227.1
266288621753,293,291,297,10.602,Gaia DR3 3079803576312025856,10.193,0.003,+2.811,+2.826,+2.781,0.048,0.024,0.048,+0.636,0.008,+0.612,0.008,9.435,0.023,9.231,0.027,+2.087,+2.102,+2.057,0.014,0.014,0.014,0.006,0.006,0.006,NEED,NonVar,need,DSCT|RRC|EC|ESD,128.45529,+2.89439,ASAS J083349+0253.7
197569125482,1240,1209,1272,12.368,Gaia DR3 5640606903761215232,12.281,0.003,+1.693,+1.748,+1.638,0.121,0.059,0.121,+0.426,0.008,+0.367,0.008,11.762,0.030,11.514,0.023,+1.259,+1.314,+1.204,0.036,0.036,0.036,0.015,0.015,0.015,EW,CEPH_1O,EW,RRC,128.49131,-31.01265,ASASSN-V J083357.91-310045.5
661425536092,3316,3106,3562,14.952,Gaia DR3 5302096552363916416,14.546,0.016,+1.312,+1.454,+1.157,0.631,0.308,0.631,+0.872,0.059,+0.564,0.059,13.462,0.026,13.076,0.032,+0.671,+0.813,+0.516,0.188,0.188,0.188,0.081,0.081,0.081,RRAB,RRL_ab,NA,RRAB,128.50420,-60.42714,ASASSN-V J083400.97-602537.7
661428837061,5312,4646,6023,14.859,Gaia DR3 711398664715720960,14.773,0.006,+1.147,+1.438,+0.874,0.000,0.000,0.000,+0.401,0.022,+0.401,0.022,14.237,0.028,14.098,0.052,+0.611,+0.902,+0.338,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRD,128.50867,+34.40153,CSS_J083402.0+342405
206158751366,2286,2190,2389,14.317,Gaia DR3 702980941133296000,14.245,0.003,+2.377,+2.470,+2.281,0.073,0.036,0.073,+0.333,0.008,+0.297,0.008,13.751,0.022,13.563,0.033,+1.934,+2.027,+1.838,0.022,0.022,0.022,0.009,0.009,0.009,RRC,RRL_c,NA,RRC,128.52779,+26.45781,CSS_J083406.6+262728
317828563218,2004,1959,2051,12.002,Gaia DR3 5271549714159069568,11.710,0.012,-0.137,-0.088,-0.188,0.338,0.165,0.338,+0.714,0.051,+0.549,0.051,10.708,0.023,10.378,0.021,-0.902,-0.853,-0.953,0.101,0.101,0.101,0.043,0.043,0.043,RRAB,CEPH_Other,RRAB,RRAB,128.55033,-68.60047,NSV 4148
661427744063,99999,99999,99999,15.071,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,1.530,0.748,1.530,+0.000,9.999,-0.748,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.457,0.457,0.457,0.196,0.196,0.196,SR,LPV_SRV_AGB_O,SR,RRAB,128.56310,-37.74453,NSVS 18196213
506806243495,1126,1114,1138,12.554,Gaia DR3 5695538165381301120,12.310,0.004,+1.931,+1.955,+1.908,0.121,0.059,0.121,+0.684,0.017,+0.625,0.017,11.391,0.023,11.154,0.021,+1.097,+1.121,+1.074,0.036,0.036,0.036,0.015,0.015,0.015,EW,EB_EC,EW,EC|RRC,128.56958,-24.74542,ASAS J083417-2444.7
635655210877,1043,967,1110,14.073,Gaia DR3 5302092012576828416,14.295,0.003,+3.702,+3.886,+3.550,0.502,0.235,0.518,+0.887,0.006,+0.642,0.019,12.449,0.024,12.047,0.023,+2.208,+2.378,+2.067,0.150,0.144,0.155,0.064,0.062,0.066,RRC,NonVar,RRC,RRC,128.57897,-60.53893,ASASSN-V J083418.95-603220.1
197568672036,8508,7190,10402,15.158,Gaia DR3 658697732367477376,15.049,0.009,+0.400,+0.765,-0.037,0.000,0.000,0.000,+0.513,0.036,+0.513,0.036,14.290,0.028,14.021,0.056,-0.359,+0.006,-0.796,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,128.58874,+16.28581,LINEAR 4588605
300647812379,6913,5921,8092,15.231,Gaia DR3 5748594274343685120,15.114,0.007,+0.819,+1.155,+0.477,0.097,0.047,0.097,+0.534,0.031,+0.487,0.031,14.305,0.024,14.065,0.059,+0.078,+0.414,-0.264,0.029,0.029,0.029,0.012,0.012,0.012,RRC,RRL_c,NA,RRAB,128.59511,-11.01594,CSS_J083422.8-110057
601295700995,2089,2036,2145,13.109,Gaia DR3 5638928606644888448,12.729,0.009,+0.404,+0.468,+0.340,0.725,0.351,0.732,+0.864,0.034,+0.510,0.035,11.714,0.028,11.226,0.019,-0.102,-0.044,-0.162,0.216,0.214,0.219,0.093,0.092,0.094,RRAB,RRL_ab,NA,RRAB,128.68021,-33.54911,ASAS J083443-3332.9
661427634065,5821,5169,6622,15.492,Gaia DR3 5316146592982194432,15.471,0.011,+1.513,+1.771,+1.233,0.133,0.065,0.133,+1.011,0.042,+0.946,0.042,14.073,0.032,13.638,0.045,+0.208,+0.466,-0.072,0.040,0.040,0.040,0.017,0.017,0.017,RRAB,RRL_ab,NA,RRAB,128.68851,-55.58519,ASASSN-V J083445.24-553506.7
283469025386,6392,5630,7547,15.368,Gaia DR3 5223423849692805888,15.296,0.007,+0.903,+1.178,+0.542,0.365,0.178,0.365,+0.551,0.031,+0.373,0.031,14.350,0.030,14.130,0.061,+0.213,+0.488,-0.148,0.109,0.109,0.109,0.047,0.047,0.047,RRC,RRL_c,NA,RRC,128.69267,-69.46819,ASASSN-V J083446.24-692805.5
8590027478,6298,5819,7007,14.591,Gaia DR3 1124867469720768768,14.286,0.008,+0.242,+0.414,+0.010,0.048,0.024,0.048,+0.635,0.036,+0.611,0.036,13.620,0.027,13.255,0.033,-0.390,-0.218,-0.622,0.014,0.014,0.014,0.006,0.006,0.006,RRAB,RRL_ab,NA,RRAB,128.70166,+74.56980,ASASSN-V J083448.39+743411.5
661427966404,5556,5076,6275,13.895,Gaia DR3 5640511869024987520,14.266,0.003,+0.117,+0.314,-0.147,0.425,0.207,0.425,+0.175,0.010,-0.033,0.010,14.060,0.036,13.982,0.057,+0.209,+0.405,-0.055,0.127,0.127,0.127,0.054,0.054,0.054,RRC,EB_ED,RRC,RRC,128.70480,-31.42624,ASASSN-V J083449.15-312534.5
163209046970,9609,8384,11554,15.054,Gaia DR3 5209058146159360000,15.061,0.013,-0.102,+0.194,-0.503,0.250,0.122,0.250,+0.661,0.059,+0.539,0.059,14.110,0.029,13.821,0.050,-0.878,-0.582,-1.279,0.075,0.075,0.075,0.032,0.032,0.032,RRAB,RRL_ab,NA,RRAB,128.73734,-79.01995,ASASSN-V J083457.01-790112.1
661427734126,3738,2020,5746,18.096,Gaia DR3 5529448477214983424,20.549,0.013,+5.488,+7.179,+4.489,2.198,0.900,2.263,+2.517,0.243,+1.443,0.319,15.783,0.099,13.784,0.063,+2.264,+3.706,+1.310,0.656,0.550,0.676,0.281,0.236,0.290,NEED,CEPH_F,need,RRAB,128.76559,-39.13062,WISE J083503.7-390750
463857509439,1850,1799,1900,12.293,Gaia DR3 5753633095615780864,12.005,0.012,+0.572,+0.633,+0.514,0.097,0.047,0.097,+0.644,0.050,+0.597,0.050,10.935,0.026,10.726,0.021,-0.430,-0.369,-0.488,0.029,0.029,0.029,0.012,0.012,0.012,RRAB,RRL_ab,NA,RRAB,128.76758,-8.83611,ET Hya
180388648012,6798,5333,9367,15.587,Gaia DR3 657925978283612416,15.460,0.009,+1.298,+1.825,+0.602,0.000,0.000,0.000,+0.689,0.034,+0.689,0.034,14.690,0.034,14.418,0.067,+0.528,+1.055,-0.168,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,128.77774,+15.98522,CSS_J083506.6+155906
231928318002,3009,2801,3160,15.394,Gaia DR3 5210359860549900800,15.131,0.004,+2.383,+2.538,+2.277,0.356,0.174,0.356,+0.688,0.016,+0.514,0.016,14.165,0.030,13.779,0.050,+1.667,+1.822,+1.561,0.106,0.106,0.106,0.046,0.046,0.046,RRC,RRL_e,NA,RRC,128.82402,-76.44971,ASASSN-V J083517.77-762658.9
652835630645,91,91,91,13.683,Gaia DR3 5315314468840056576,12.616,0.003,+7.786,+7.786,+7.786,0.035,0.017,0.035,+1.756,0.008,+1.739,0.008,10.405,0.024,9.601,0.023,+5.600,+5.600,+5.600,0.010,0.010,0.010,0.004,0.004,0.004,RRC,NonVar,RRC,RRAB,128.84628,-56.67318,ASASSN-V J083523.11-564023.4
231928338036,4495,4181,4919,14.411,Gaia DR3 5216364916321777536,14.282,0.008,+0.662,+0.820,+0.467,0.356,0.174,0.356,+0.624,0.033,+0.450,0.033,13.355,0.026,13.069,0.030,-0.015,+0.143,-0.210,0.106,0.106,0.106,0.046,0.046,0.046,RRC,RRL_c,NA,RRC,128.87557,-76.40547,ASASSN-V J083530.14-762419.7
592705602934,3348,2049,4971,14.036,Gaia DR3 5321977818542401664,13.547,0.004,-0.327,+0.793,-1.185,1.250,0.584,1.250,+1.060,0.011,+0.449,0.029,12.156,0.023,11.734,0.023,-0.841,+0.241,-1.699,0.373,0.357,0.373,0.160,0.153,0.160,RRC,DSCT,RRC,RRC,128.88628,-50.78001,ASASSN-V J083532.71-504648.1
266289164905,7427,6401,8897,15.100,Gaia DR3 603014546526261248,14.962,0.009,+0.560,+0.883,+0.168,0.048,0.024,0.048,+0.506,0.041,+0.482,0.041,14.148,0.029,13.912,0.047,-0.220,+0.103,-0.612,0.014,0.014,0.014,0.006,0.006,0.006,RRC,RRL_c,NA,RRC,128.89580,+12.68970,TSVSC1 TN-N231310122-21-67-2
661427627215,9029,7180,11025,15.838,Gaia DR3 5315264063101761152,16.471,0.013,+1.318,+1.815,+0.884,0.375,0.183,0.375,+0.838,0.058,+0.655,0.058,15.409,0.050,15.006,0.124,+0.519,+1.016,+0.085,0.112,0.112,0.112,0.048,0.048,0.048,RRAB,RRL_ab,NA,RRAB,128.90556,-56.85993,ASASSN-V J083537.34-565135.7
635655723658,1029,1013,1047,12.984,Gaia DR3 5316124911987530368,12.797,0.006,+2.350,+2.387,+2.308,0.385,0.187,0.389,+0.650,0.021,+0.462,0.021,11.971,0.023,11.731,0.025,+1.794,+1.829,+1.755,0.115,0.114,0.116,0.049,0.049,0.050,EW,EB_EC,EW,EC|RRC|ESD,128.93083,-55.85381,ASAS J083544-5551.2
463857099021,8552,7090,10058,15.869,Gaia DR3 5272015494771675904,15.611,0.009,+0.601,+1.008,+0.248,0.350,0.171,0.350,+0.793,0.038,+0.622,0.038,14.630,0.034,14.200,0.066,-0.135,+0.272,-0.488,0.105,0.105,0.105,0.045,0.045,0.045,RRAB,RRL_ab,NA,RRAB,129.00864,-66.75991,ASASSN-V J083602.23-664535.8
549756942941,8981,7564,10571,15.311,Gaia DR3 5703767116560925312,15.010,0.006,+0.098,+0.471,-0.256,0.145,0.071,0.145,+0.730,0.023,+0.659,0.023,13.942,0.026,13.593,0.045,-0.868,-0.495,-1.222,0.043,0.043,0.043,0.019,0.019,0.019,RRAB,RRL_ab,NA,RRAB,129.01998,-19.96176,PS1-3PI J083604.79-195742.3
601295965534,2704,2559,2864,15.402,Gaia DR3 5321861235948466176,14.662,0.015,+1.119,+1.239,+0.994,1.383,0.676,1.383,+1.289,0.067,+0.613,0.067,13.072,0.021,12.520,0.024,+0.499,+0.619,+0.374,0.413,0.413,0.413,0.177,0.177,0.177,RRAB,RRL_ab,NA,RRAB,129.04074,-51.65764,ASASSN-V J083609.81-513927.6
352187988858,5883,4557,7660,16.156,Gaia DR3 3073639744191508736,15.860,0.013,+1.939,+2.494,+1.366,0.073,0.036,0.073,+0.722,0.048,+0.686,0.048,14.797,0.030,14.741,0.116,+0.927,+1.482,+0.354,0.022,0.022,0.022,0.009,0.009,0.009,RRAB,RRL_ab,NA,RRAB,129.04588,-0.76508,V0489 Hya
146029394357,6495,5356,7825,15.305,Gaia DR3 702666686966026240,15.207,0.010,+1.144,+1.563,+0.740,0.000,0.000,0.000,+0.530,0.040,+0.530,0.040,14.425,0.026,14.149,0.056,+0.362,+0.781,-0.042,0.000,0.000,0.000,0.000,0.000,0.000,RR(B),RRL_d,NA,RRD,129.04639,+25.56997,LINEAR 4670587
292058175715,2675,2543,2827,13.696,Gaia DR3 5647294721895649408,13.367,0.012,+1.060,+1.170,+0.940,0.170,0.083,0.170,+0.710,0.047,+0.627,0.047,12.559,0.029,12.166,0.026,+0.371,+0.481,+0.251,0.051,0.051,0.051,0.022,0.022,0.022,RRAB,RRL_ab,NA,RRAB,129.07988,-25.87069,ASAS J083619-2552.2
575526118314,2867,2737,3022,14.335,Gaia DR3 5639837284282899840,14.374,0.004,+1.583,+1.687,+1.466,0.504,0.245,0.507,+0.597,0.016,+0.351,0.016,13.544,0.028,13.372,0.039,+1.107,+1.209,+0.992,0.150,0.149,0.151,0.064,0.064,0.065,EW,EB_EC,EW,RRC,129.12744,-32.67892,WISE J083630.5-324044
635655863458,1552,1106,2406,14.580,Gaia DR3 5276682681116176896,14.353,0.004,+2.938,+3.716,+1.967,0.461,0.204,0.480,+0.859,0.008,+0.634,0.031,13.166,0.029,12.803,0.033,+2.074,+2.822,+1.117,0.138,0.125,0.143,0.059,0.053,0.061,RRAB,RRL_ab,NA,RRC,129.18587,-63.79853,ASASSN-V J083644.61-634754.7
472447314203,2035,1978,2095,13.850,Gaia DR3 5322890889924157696,13.221,0.012,+0.689,+0.760,+0.617,0.989,0.479,0.998,+1.189,0.055,+0.706,0.056,11.486,0.026,10.914,0.019,-0.352,-0.287,-0.418,0.295,0.292,0.298,0.127,0.125,0.128,RRAB,RRL_ab,NA,RRAB,129.19508,-49.72655,ASASSN-V J083646.87-494335.4
575526597160,4614,4157,5076,14.045,Gaia DR3 5647038604407220608,14.724,0.005,+1.356,+1.582,+1.148,0.048,0.024,0.048,+0.489,0.021,+0.465,0.021,13.985,0.027,13.786,0.045,+0.651,+0.877,+0.443,0.014,0.014,0.014,0.006,0.006,0.006,NEED,DSCT,need,RRC,129.20519,-26.48429,PS1-3PI J083649.24-262903.4
369368512469,1005,991,1017,14.454,Gaia DR3 5521576321866067328,14.017,0.003,+3.411,+3.448,+3.379,0.595,0.288,0.601,+1.257,0.006,+0.966,0.008,12.377,0.026,11.873,0.027,+2.188,+2.221,+2.161,0.178,0.176,0.179,0.076,0.075,0.077,NEED,EB_ED,need,RRAB,129.23324,-46.99265,WISE J083655.9-465933
661427713456,5153,4536,5884,17.175,Gaia DR3 5523650138225641728,15.656,0.006,-3.637,-2.903,-4.340,5.733,2.578,6.148,+2.072,0.026,-0.729,0.428,13.166,0.045,12.478,0.039,-2.105,-1.692,-2.517,1.711,1.575,1.835,0.734,0.675,0.787,NEED,NonVar,need,RRAB,129.29526,-42.23247,WISE J083710.8-421356
506807033360,3352,3215,3558,13.481,Gaia DR3 5708424162482087040,13.355,0.007,+0.558,+0.649,+0.429,0.170,0.083,0.170,+0.529,0.026,+0.446,0.026,12.792,0.029,12.386,0.027,+0.114,+0.205,-0.015,0.051,0.051,0.051,0.022,0.022,0.022,RRAB,NonVar,RRAB,RRC,129.29847,-18.67176,ASAS J083712-1840.3
386547680098,2665,2472,2891,11.614,Gaia DR3 5645389268247602688,9.776,0.003,-2.546,-2.383,-2.723,0.194,0.095,0.194,+2.505,0.006,+2.410,0.006,6.980,0.024,5.745,0.027,-5.206,-5.043,-5.383,0.058,0.058,0.058,0.025,0.025,0.025,CONSTANT,NonVar,constant,MISC|RRAB|DCEP-FO|ESD|ED,129.30546,-28.94019,ASAS J083713-2856.4
68720171310,2049,1987,2109,12.189,Gaia DR3 1026974891482561792,12.113,0.009,+0.482,+0.549,+0.420,0.073,0.036,0.073,+0.418,0.038,+0.382,0.038,11.456,0.021,11.262,0.019,-0.124,-0.057,-0.186,0.022,0.022,0.022,0.009,0.009,0.009,RRC,RRL_c,NA,RRC,129.35715,+49.26883,OW UMa
584116111932,2830,2443,3342,13.314,Gaia DR3 5647485418440612992,10.554,0.005,-1.923,-1.604,-2.284,0.218,0.107,0.218,+3.633,0.023,+3.526,0.023,7.007,0.019,5.711,0.020,-5.317,-4.998,-5.678,0.065,0.065,0.065,0.028,0.028,0.028,SR,LPV_SRV_AGB_O,SR,MISC|RRAB|DCEP-FO|EC|ESD,129.36212,-25.10478,ASAS J083727-2506.2
661428689154,99999,99999,99999,14.797,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.097,0.047,0.097,+0.000,9.999,-0.047,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.029,0.029,0.029,0.012,0.012,0.012,RRAB,RRL_ab,NA,RRAB,129.37335,-0.77676,CSS_J083729.6-004636
94489311695,3977,3705,4324,14.372,Gaia DR3 1030223364227139968,13.979,0.014,+0.787,+0.941,+0.606,0.194,0.095,0.194,+0.598,0.063,+0.503,0.063,13.137,0.024,12.790,0.034,+0.081,+0.235,-0.100,0.058,0.058,0.058,0.025,0.025,0.025,RRAB,RRL_ab,NA,RRAB,129.37421,+53.28506,GSC 03798-00492
